exp_id,version,filename,size,creator,n_params
FR-FCM-ZYWP,FCS3.0,Panel 1_P1p_016.fcs,804729,BD FACSDiva Software Version 8.0.1,20
FR-FCM-ZYWP,FCS3.0,Panel 2_P2q_048.fcs,804730,BD FACSDiva Software Version 8.0.1,20
FR-FCM-ZYWP,FCS3.0,Panel 1_P1n_014.fcs,742172,BD FACSDiva Software Version 8.0.1,20
FR-FCM-ZYWP,FCS3.0,Single Colors_pe_074.fcs,84432,BD FACSDiva Software Version 8.0.1,20
FR-FCM-ZYWP,FCS3.0,Panel 2_P2 G_038.fcs,145934,BD FACSDiva Software Version 8.0.1,20
FR-FCM-ZYWP,FCS3.0,Panel 1_P1l_012.fcs,152173,BD FACSDiva Software Version 8.0.1,20
FR-FCM-ZYWP,FCS3.0,Single Colors_bv421_070.fcs,84136,BD FACSDiva Software Version 8.0.1,20
FR-FCM-ZYWP,FCS3.0,Panel 2_P2 fmohla-dr_061.fcs,547949,BD FACSDiva Software Version 8.0.1,20
FR-FCM-ZYWP,FCS3.0,Panel 2_P2k_042.fcs,203374,BD FACSDiva Software Version 8.0.1,20
FR-FCM-ZYWP,FCS3.0,Single Colors_pe-cy5_069.fcs,84106,BD FACSDiva Software Version 8.0.1,20
FR-FCM-ZYWP,FCS3.0,Panel 1_P1s_019.fcs,448494,BD FACSDiva Software Version 8.0.1,20
FR-FCM-ZYWP,FCS3.0,Single Colors_BV605_068.fcs,93949,BD FACSDiva Software Version 8.0.1,20
FR-FCM-ZYWP,FCS3.0,Panel 1_P1 fmo cd4_026.fcs,317313,BD FACSDiva Software Version 8.0.1,20
FR-FCM-ZYWP,FCS3.0,Panel 2_P2w_053.fcs,804732,BD FACSDiva Software Version 8.0.1,20
FR-FCM-ZYWP,FCS3.0,Panel 2_P2 fmo cd14_059.fcs,804745,BD FACSDiva Software Version 8.0.1,20
FR-FCM-ZYWP,FCS3.0,Panel 2_P2m_044.fcs,416971,BD FACSDiva Software Version 8.0.1,20
FR-FCM-ZYWP,FCS3.0,Panel 1_P1 d_004.fcs,461294,BD FACSDiva Software Version 8.0.1,20
FR-FCM-ZYWP,FCS3.0,Panel 1_P1 fmo cd45_024.fcs,334351,BD FACSDiva Software Version 8.0.1,20
FR-FCM-ZYWP,FCS3.0,Single Colors_bv650_078.fcs,84646,BD FACSDiva Software Version 8.0.1,20
FR-FCM-ZYWP,FCS3.0,Single Colors_apc-cy7_076.fcs,84500,BD FACSDiva Software Version 8.0.1,20
FR-FCM-ZYWP,FCS3.0,Panel 1_P1r_018.fcs,804731,BD FACSDiva Software Version 8.0.1,20
FR-FCM-ZYWP,FCS3.0,Panel 1_P1x_023.fcs,804730,BD FACSDiva Software Version 8.0.1,20
FR-FCM-ZYWP,FCS3.0,Panel 2_P2 fmo_cd123_063.fcs,804750,BD FACSDiva Software Version 8.0.1,20
FR-FCM-ZYWP,FCS3.0,Panel 1_P1 B_002.fcs,194094,BD FACSDiva Software Version 8.0.1,20
FR-FCM-ZYWP,FCS3.0,Panel 2_P2s_050.fcs,411853,BD FACSDiva Software Version 8.0.1,20
FR-FCM-ZYWP,FCS3.0,Single Colors_af700_077.fcs,84554,BD FACSDiva Software Version 8.0.1,20
FR-FCM-ZYWP,FCS3.0,Panel 2_P2 fmo cd3_055.fcs,522267,BD FACSDiva Software Version 8.0.1,20
FR-FCM-ZYWP,FCS3.0,Panel 2_P2i_040.fcs,75135,BD FACSDiva Software Version 8.0.1,20
FR-FCM-ZYWP,FCS3.0,Panel 2_P2 F_037.fcs,152655,BD FACSDiva Software Version 8.0.1,20
FR-FCM-ZYWQ,FCS3.0,p2_controls_BV650_004.fcs,91005,BD FACSDiva Software Version 8.0.1,21
FR-FCM-ZYWQ,FCS3.0,Bone Marrow_P2 BM 312_032.fcs,8876073,BD FACSDiva Software Version 8.0.1,21
FR-FCM-ZYWQ,FCS3.0,Specimen_001_fitc_007.fcs-(1),88543,BD FACSDiva Software Version 8.0.1,21
FR-FCM-ZYWQ,FCS3.0,Controls_spuns_019.fcs,675036,BD FACSDiva Software Version 8.0.1,22
FR-FCM-ZYWQ,FCS3.0,P1_BM_P1_BM_620_030.fcs,9352880,BD FACSDiva Software Version 8.0.1,22
FR-FCM-ZYWQ,FCS3.0,Specimen_004_P2 SK 351_044.fcs,4315429,BD FACSDiva Software Version 8.0.1,21
FR-FCM-ZYWQ,FCS3.0,Specimen_001_Bv605_004.fcs,95277,BD FACSDiva Software Version 8.0.1,22
FR-FCM-ZYWQ,FCS3.0,Specimen_001_P2-BL-308_A11_011.fcs,291995,BD FACSDiva Software Version 8.0.1,21
FR-FCM-ZYWQ,FCS3.0,Specimen_001_fitc_011.fcs,89872,BD FACSDiva Software Version 8.0.1,21
FR-FCM-ZYWQ,FCS3.0,P1 FMO_FMO FOXP3_076.fcs,9275853,BD FACSDiva Software Version 8.0.1,22
FR-FCM-ZYWQ,FCS3.0,p2_sk_p2_sk_382_037.fcs,14276176,BD FACSDiva Software Version 8.0.1,21
FR-FCM-ZYWQ,FCS3.0,p2_blood_p2_bl_375_022.fcs,225674,BD FACSDiva Software Version 8.0.1,21
FR-FCM-ZYWQ,FCS3.0,Specimen_006_FMO CD11C_068.fcs,8915698,BD FACSDiva Software Version 8.0.1,21
FR-FCM-ZYWQ,FCS3.0,Specimen_006_FMO CD8A_071.fcs,9202314,BD FACSDiva Software Version 8.0.1,22
FR-FCM-ZYWQ,FCS3.0,P2_FMO_FMO_CD177_041.fcs,8876079,BD FACSDiva Software Version 8.0.1,21
FR-FCM-ZYWQ,FCS3.0,SKIN_SK 801_065.fcs,9877769,BD FACSDiva Software Version 8.0.1,22
FR-FCM-ZYWQ,FCS3.0,Bone Marrow_P2 BM 317_037.fcs,8909584,BD FACSDiva Software Version 8.0.1,21
FR-FCM-ZYWQ,FCS3.0,Specimen_001_bv785_012.fcs,95773,BD FACSDiva Software Version 8.0.1,22
FR-FCM-ZYWQ,FCS3.0,Specimen_003_P1-SK-139_C01_025.fcs,1176253,BD FACSDiva Software Version 8.0.1,22
FR-FCM-ZYWQ,FCS3.0,p2_controls_apc-cy7_008.fcs,92019,BD FACSDiva Software Version 8.0.1,21
FR-FCM-ZYWQ,FCS3.0,Specimen_001_pe_cy7_010.fcs,96429,BD FACSDiva Software Version 8.0.1,22
FR-FCM-ZYWQ,FCS3.0,P1 FMO_FMO IL4_080.fcs,9280079,BD FACSDiva Software Version 8.0.1,22
FR-FCM-ZYWQ,FCS3.0,P1_SP_P1_SP_593_054.fcs,10100788,BD FACSDiva Software Version 8.0.1,22
FR-FCM-ZYWQ,FCS3.0,Bone Marrow_P2 BM 361_040.fcs,8887237,BD FACSDiva Software Version 8.0.1,21
FR-FCM-ZYWQ,FCS3.0,Specimen_004_P2 SK 362_050.fcs,1790469,BD FACSDiva Software Version 8.0.1,21
FR-FCM-ZYWQ,FCS3.0,P2 Spleen_P2_SP_619_018.fcs,9079606,BD FACSDiva Software Version 8.0.1,21
FR-FCM-ZYWQ,FCS3.0,p2_spleen_p2_sp_381_058.fcs,33706665,BD FACSDiva Software Version 8.0.1,21
FR-FCM-ZYWQ,FCS3.0,p2_controls_APC-CY7_008.fcs,91090,BD FACSDiva Software Version 8.0.1,21
FR-FCM-ZYWQ,FCS3.0,Bone Marrow_P2 BM 313_033.fcs,9036926,BD FACSDiva Software Version 8.0.1,21
FR-FCM-ZYWQ,FCS3.0,p2_BM_p2_bm_376_034.fcs,34788976,BD FACSDiva Software Version 8.0.1,21
FR-FCM-ZYWR,FCS3.0,PANEL-1 SAMPLES_468 SK.fcs,4006208,BD FACSDiva Software Version 6.1.3,19
FR-FCM-ZYWR,FCS3.0,PANEL-1 SAMPLES_417 SP1.fcs,3638737,BD FACSDiva Software Version 6.1.3,19
FR-FCM-ZYWR,FCS3.0,PANEL-1 SAMPLES_427 SK.fcs,3968132,BD FACSDiva Software Version 6.1.3,19
FR-FCM-ZYWR,FCS3.0,PANNEL 4 SAMPLES_419 BL.fcs,11396775,BD FACSDiva Software Version 6.1.3,19
FR-FCM-ZYWR,FCS3.0,PANEL-1 SAMPLES_p1 sp 40_051.fcs,764515,BD FACSDiva Software Version 8.0.1,19
FR-FCM-ZYWR,FCS3.0,Specimen_001_p4 sp 45_005.fcs,804770,BD FACSDiva Software Version 8.0.1,20
FR-FCM-ZYWR,FCS3.0,PANNEL 4 SAMPLES_468 SP.fcs,5326509,BD FACSDiva Software Version 6.1.3,19
FR-FCM-ZYWR,FCS3.0,PANNEL 4 SAMPLES_538 SK.fcs,1641940,BD FACSDiva Software Version 6.1.3,19
FR-FCM-ZYWR,FCS3.0,PANEL 3 SAMPLES_P3 sp 45_005.fcs,683869,BD FACSDiva Software Version 8.0.1,17
FR-FCM-ZYWR,FCS3.0,PANEL-1 SAMPLES_418-BL.fcs,54674561,BD FACSDiva Software Version 6.1.3,19
FR-FCM-ZYWR,FCS3.0,Specimen_001_af700_006.fcs,164764,BD FACSDiva Software Version 8.0.1,20
FR-FCM-ZYWR,FCS3.0,PANEL 3 SAMPLES_bv711_010.fcs,139853,BD FACSDiva Software Version 8.0.1,17
FR-FCM-ZYWR,FCS3.0,PANEL-1 SAMPLES_apc cy7_012.fcs,163725,BD FACSDiva Software Version 8.0.1,19
FR-FCM-ZYWR,FCS3.0,PANEL 3 SAMPLES_540 BL.fcs,38218358,BD FACSDiva Software Version 6.1.3,17
FR-FCM-ZYWR,FCS3.0,PANNEL 4 SAMPLES_540 BL.fcs,7097005,BD FACSDiva Software Version 6.1.3,19
FR-FCM-ZYWR,FCS3.0,Specimen_001_apc-cy7_005.fcs,164762,BD FACSDiva Software Version 8.0.1,20
FR-FCM-ZYWR,FCS3.0,PANEL 3 SAMPLES_P3 sp 22_008.fcs,683871,BD FACSDiva Software Version 8.0.1,17
FR-FCM-ZYWR,FCS3.0,PANEL 3 SAMPLES_p3 sk 39_025.fcs,592272,BD FACSDiva Software Version 8.0.1,17
FR-FCM-ZYWR,FCS3.0,PANEL-1 SAMPLES_p1 bl 39_021.fcs,165787,BD FACSDiva Software Version 8.0.1,19
FR-FCM-ZYWR,FCS3.0,PANNEL 4 SAMPLES_412 BM.fcs,1935244,BD FACSDiva Software Version 6.1.3,19
FR-FCM-ZYWR,FCS3.0,Specimen_001_pe_001.fcs,164759,BD FACSDiva Software Version 8.0.1,20
FR-FCM-ZYWR,FCS3.0,PANEL-1 SAMPLES_538 SK.fcs,3348731,BD FACSDiva Software Version 6.1.3,19
FR-FCM-ZYWR,FCS3.0,Specimen_001_af488_015.fcs,164760,BD FACSDiva Software Version 8.0.1,20
FR-FCM-ZYWR,FCS3.0,PANEL-1 SAMPLES_544 sp1.fcs,1526159,BD FACSDiva Software Version 6.1.3,19
FR-FCM-ZYWR,FCS3.0,PANEL-1 SAMPLES_468 sp1.fcs,1526160,BD FACSDiva Software Version 6.1.3,19
FR-FCM-ZYWR,FCS3.0,Compensation Controls_PE-Texas Red Stained Control.fcs,383674,BD FACSDiva Software Version 6.1.3,19
FR-FCM-ZYWR,FCS3.0,PANEL 2 SAMPLES_p2 sp 17_010.fcs,323651,BD FACSDiva Software Version 8.0.1,20
FR-FCM-ZYWR,FCS3.0,PANEL-1 SAMPLES_pe cf594_009.fcs,158183,BD FACSDiva Software Version 8.0.1,19
FR-FCM-ZYWR,FCS3.0,Specimen_001_p4 sk 45_033.fcs,288533,BD FACSDiva Software Version 8.0.1,20
FR-FCM-ZYWR,FCS3.0,PANEL 3 SAMPLES_pe-cy7_003.fcs,139859,BD FACSDiva Software Version 8.0.1,17
FR-FCM-ZYWS,FCS3.0,yLB72_rep1.fcs,2484378,BD FACSDiva Software Version 6.1.3,31
FR-FCM-ZYWS,FCS3.0,yLB72_rep2.fcs,1244378,BD FACSDiva Software Version 6.1.3,31
FR-FCM-ZYWS,FCS3.0,yLB72_rep3.fcs,1244378,BD FACSDiva Software Version 6.1.3,31
FR-FCM-ZYWS,FCS3.0,yTS285_rep1.fcs,1244373,BD FACSDiva Software Version 6.1.3,31
FR-FCM-ZYWS,FCS3.0,yTS285_rep2.fcs,1244373,BD FACSDiva Software Version 6.1.3,31
FR-FCM-ZYWS,FCS3.0,yTS285_rep3.fcs,1244386,BD FACSDiva Software Version 6.1.3,31
FR-FCM-ZYWS,FCS3.0,yTS286_rep1.fcs,1244386,BD FACSDiva Software Version 6.1.3,31
FR-FCM-ZYWS,FCS3.0,yTS286_rep2.fcs,1244373,BD FACSDiva Software Version 6.1.3,31
FR-FCM-ZYWS,FCS3.0,yTS286_rep3.fcs,1244386,BD FACSDiva Software Version 6.1.3,31
FR-FCM-ZYWS,FCS3.0,yTS287_rep1.fcs,1244388,BD FACSDiva Software Version 6.1.3,31
FR-FCM-ZYWS,FCS3.0,yTS287_rep2.fcs,1244388,BD FACSDiva Software Version 6.1.3,31
FR-FCM-ZYWS,FCS3.0,yTS287_rep3.fcs,1244388,BD FACSDiva Software Version 6.1.3,31
FR-FCM-ZYWS,FCS3.0,yTS288_rep1.fcs,1244372,BD FACSDiva Software Version 6.1.3,31
FR-FCM-ZYWS,FCS3.0,yTS288_rep2.fcs,1244373,BD FACSDiva Software Version 6.1.3,31
FR-FCM-ZYWS,FCS3.0,yTS288_rep3.fcs,1244386,BD FACSDiva Software Version 6.1.3,31
FR-FCM-ZYWT,FCS3.0,pTS191_rep3.fcs,164750,BD FACSDiva Software Version 6.1.3,3
FR-FCM-ZYWT,FCS3.0,pTS190_rep1.fcs,167078,BD FACSDiva Software Version 6.1.3,3
FR-FCM-ZYWT,FCS3.0,pTS202_rep3.fcs,162964,BD FACSDiva Software Version 6.1.3,3
FR-FCM-ZYWT,FCS3.0,pTS197_rep1.fcs,177554,BD FACSDiva Software Version 6.1.3,3
FR-FCM-ZYWT,FCS3.0,pTS203_rep2.fcs,165218,BD FACSDiva Software Version 6.1.3,3
FR-FCM-ZYWT,FCS3.0,pTS191_rep2.fcs,190250,BD FACSDiva Software Version 6.1.3,3
FR-FCM-ZYWT,FCS3.0,pTS199_rep3.fcs,162976,BD FACSDiva Software Version 6.1.3,3
FR-FCM-ZYWT,FCS3.0,pTS202_rep4.fcs,187792,BD FACSDiva Software Version 6.1.3,3
FR-FCM-ZYWT,FCS3.0,pTS200_rep3.fcs,188570,BD FACSDiva Software Version 6.1.3,3
FR-FCM-ZYWT,FCS3.0,pTS197_rep2.fcs,150506,BD FACSDiva Software Version 6.1.3,3
FR-FCM-ZYWT,FCS3.0,pTS193_rep3.fcs,164440,BD FACSDiva Software Version 6.1.3,3
FR-FCM-ZYWT,FCS3.0,pTS195_rep3.fcs,183566,BD FACSDiva Software Version 6.1.3,3
FR-FCM-ZYWT,FCS3.0,pTS199_rep4.fcs,157444,BD FACSDiva Software Version 6.1.3,3
FR-FCM-ZYWT,FCS3.0,pTS195_rep4.fcs,131966,BD FACSDiva Software Version 6.1.3,3
FR-FCM-ZYWT,FCS3.0,pTS198_rep3.fcs,208391,BD FACSDiva Software Version 6.1.3,3
FR-FCM-ZYWT,FCS3.0,pTS198_rep2.fcs,225506,BD FACSDiva Software Version 6.1.3,3
FR-FCM-ZYWT,FCS3.0,pTS190_rep2.fcs,168916,BD FACSDiva Software Version 6.1.3,3
FR-FCM-ZYWT,FCS3.0,pTS196_rep1.fcs,182030,BD FACSDiva Software Version 6.1.3,3
FR-FCM-ZYWT,FCS3.0,pTS200_rep2.fcs,200234,BD FACSDiva Software Version 6.1.3,3
FR-FCM-ZYWT,FCS3.0,pTS199_rep1.fcs,172031,BD FACSDiva Software Version 6.1.3,3
FR-FCM-ZYWT,FCS3.0,pTS194_rep1.fcs,143942,BD FACSDiva Software Version 6.1.3,3
FR-FCM-ZYWT,FCS3.0,pTS193_rep2.fcs,175468,BD FACSDiva Software Version 6.1.3,3
FR-FCM-ZYWT,FCS3.0,pTS191_rep1.fcs,171914,BD FACSDiva Software Version 6.1.3,3
FR-FCM-ZYWT,FCS3.0,pTS203_rep3.fcs,146363,BD FACSDiva Software Version 6.1.3,3
FR-FCM-ZYWT,FCS3.0,pTS201_rep3.fcs,219806,BD FACSDiva Software Version 6.1.3,3
FR-FCM-ZYWT,FCS3.0,pTS189_rep2.fcs,162193,BD FACSDiva Software Version 6.1.3,3
FR-FCM-ZYWT,FCS3.0,pTS189_rep1.fcs,168350,BD FACSDiva Software Version 6.1.3,3
FR-FCM-ZYWT,FCS3.0,pTS194_rep3.fcs,197486,BD FACSDiva Software Version 6.1.3,3
FR-FCM-ZYWT,FCS3.0,pTS196_rep2.fcs,179092,BD FACSDiva Software Version 6.1.3,3
FR-FCM-ZYWT,FCS3.0,pTS200_rep4.fcs,144707,BD FACSDiva Software Version 6.1.3,3
FR-FCM-ZYWU,FCS3.0,pTS214_rep1.fcs,173701,BD FACSDiva Software Version 6.1.3,3
FR-FCM-ZYWU,FCS3.0,pTS209_rep1.fcs,166394,BD FACSDiva Software Version 6.1.3,3
FR-FCM-ZYWU,FCS3.0,pTS224_rep2.fcs,162158,BD FACSDiva Software Version 6.1.3,3
FR-FCM-ZYWU,FCS3.0,pTS221_rep2.fcs,166490,BD FACSDiva Software Version 6.1.3,3
FR-FCM-ZYWU,FCS3.0,pTS222_rep1.fcs,167786,BD FACSDiva Software Version 6.1.3,3
FR-FCM-ZYWU,FCS3.0,pTS211_rep2.fcs,162746,BD FACSDiva Software Version 6.1.3,3
FR-FCM-ZYWU,FCS3.0,pTS211_rep3.fcs,168974,BD FACSDiva Software Version 6.1.3,3
FR-FCM-ZYWU,FCS3.0,pTS219_rep4.fcs,170320,BD FACSDiva Software Version 6.1.3,3
FR-FCM-ZYWU,FCS3.0,pTS219_rep3.fcs,171604,BD FACSDiva Software Version 6.1.3,3
FR-FCM-ZYWU,FCS3.0,pTS220_rep2.fcs,169454,BD FACSDiva Software Version 6.1.3,3
FR-FCM-ZYWU,FCS3.0,pTS213_rep1.fcs,150710,BD FACSDiva Software Version 6.1.3,3
FR-FCM-ZYWU,FCS3.0,yLB72_rep3.fcs,110534,BD FACSDiva Software Version 6.1.3,3
FR-FCM-ZYWU,FCS3.0,pTS214_rep2.fcs,135554,BD FACSDiva Software Version 6.1.3,3
FR-FCM-ZYWU,FCS3.0,pTS218_rep3.fcs,162602,BD FACSDiva Software Version 6.1.3,3
FR-FCM-ZYWU,FCS3.0,pTS217_rep2.fcs,154898,BD FACSDiva Software Version 6.1.3,3
FR-FCM-ZYWU,FCS3.0,pTS218_rep1.fcs,158246,BD FACSDiva Software Version 6.1.3,3
FR-FCM-ZYWU,FCS3.0,pTS221_rep1.fcs,153350,BD FACSDiva Software Version 6.1.3,3
FR-FCM-ZYWU,FCS3.0,pTS219_rep2.fcs,164956,BD FACSDiva Software Version 6.1.3,3
FR-FCM-ZYWU,FCS3.0,pTS220_rep1.fcs,171482,BD FACSDiva Software Version 6.1.3,3
FR-FCM-ZYWU,FCS3.0,yLB72_rep2.fcs,119882,BD FACSDiva Software Version 6.1.3,3
FR-FCM-ZYWU,FCS3.0,pTS217_rep4.fcs,165650,BD FACSDiva Software Version 6.1.3,3
FR-FCM-ZYWU,FCS3.0,pTS216_rep3.fcs,175108,BD FACSDiva Software Version 6.1.3,3
FR-FCM-ZYWU,FCS3.0,pTS223_rep3.fcs,181550,BD FACSDiva Software Version 6.1.3,3
FR-FCM-ZYWU,FCS3.0,pTS213_rep2.fcs,148012,BD FACSDiva Software Version 6.1.3,3
FR-FCM-ZYWU,FCS3.0,pTS214_rep4.fcs,154526,BD FACSDiva Software Version 6.1.3,3
FR-FCM-ZYWU,FCS3.0,pTS212_rep4.fcs,157790,BD FACSDiva Software Version 6.1.3,3
FR-FCM-ZYWU,FCS3.0,pTS224_rep3.fcs,176821,BD FACSDiva Software Version 6.1.3,3
FR-FCM-ZYWU,FCS3.0,pTS218_rep2.fcs,165182,BD FACSDiva Software Version 6.1.3,3
FR-FCM-ZYWU,FCS3.0,pTS221_rep3.fcs,160838,BD FACSDiva Software Version 6.1.3,3
FR-FCM-ZYWU,FCS3.0,pTS221_rep4.fcs,158774,BD FACSDiva Software Version 6.1.3,3
FR-FCM-ZYWV,FCS3.0,yLB72_rep1.fcs,1244375,BD FACSDiva Software Version 6.1.3,31
FR-FCM-ZYWV,FCS3.0,yLB72_rep2.fcs,1244375,BD FACSDiva Software Version 6.1.3,31
FR-FCM-ZYWV,FCS3.0,yLB72_rep3.fcs,1244375,BD FACSDiva Software Version 6.1.3,31
FR-FCM-ZYWV,FCS3.0,yTS278_rep1.fcs,1244375,BD FACSDiva Software Version 6.1.3,31
FR-FCM-ZYWV,FCS3.0,yTS278_rep2.fcs,1244375,BD FACSDiva Software Version 6.1.3,31
FR-FCM-ZYWV,FCS3.0,yTS278_rep3.fcs,1244375,BD FACSDiva Software Version 6.1.3,31
FR-FCM-ZYWV,FCS3.0,yTS279_rep1.fcs,1244375,BD FACSDiva Software Version 6.1.3,31
FR-FCM-ZYWV,FCS3.0,yTS279_rep2.fcs,1244375,BD FACSDiva Software Version 6.1.3,31
FR-FCM-ZYWV,FCS3.0,yTS279_rep3.fcs,1244375,BD FACSDiva Software Version 6.1.3,31
FR-FCM-ZYWV,FCS3.0,yTS280_rep1.fcs,1244375,BD FACSDiva Software Version 6.1.3,31
FR-FCM-ZYWV,FCS3.0,yTS280_rep2.fcs,1244375,BD FACSDiva Software Version 6.1.3,31
FR-FCM-ZYWV,FCS3.0,yTS280_rep3.fcs,1244375,BD FACSDiva Software Version 6.1.3,31
FR-FCM-ZYWV,FCS3.0,yTS281_rep1.fcs,1244375,BD FACSDiva Software Version 6.1.3,31
FR-FCM-ZYWV,FCS3.0,yTS281_rep2.fcs,1244375,BD FACSDiva Software Version 6.1.3,31
FR-FCM-ZYWV,FCS3.0,yTS281_rep3.fcs,1244375,BD FACSDiva Software Version 6.1.3,31
FR-FCM-ZYJZ,FCS3.0,yTS283_rep1.fcs,180891,BD FACSDiva Software Version 6.1.3,3
FR-FCM-ZYJZ,FCS3.0,yTS283_rep2.fcs,184299,BD FACSDiva Software Version 6.1.3,3
FR-FCM-ZYJZ,FCS3.0,yTS283_rep3.fcs,172275,BD FACSDiva Software Version 6.1.3,3
FR-FCM-ZYJZ,FCS3.0,yTS293_rep1.fcs,200248,BD FACSDiva Software Version 6.1.3,3
FR-FCM-ZYJZ,FCS3.0,yTS293_rep2.fcs,204424,BD FACSDiva Software Version 6.1.3,3
FR-FCM-ZYJZ,FCS3.0,yTS293_rep3.fcs,220431,BD FACSDiva Software Version 6.1.3,3
FR-FCM-ZYJZ,FCS3.0,yTS294_rep1.fcs,156365,BD FACSDiva Software Version 6.1.3,3
FR-FCM-ZYJZ,FCS3.0,yTS294_rep2.fcs,193985,BD FACSDiva Software Version 6.1.3,3
FR-FCM-ZYJZ,FCS3.0,yTS294_rep3.fcs,218993,BD FACSDiva Software Version 6.1.3,3
FR-FCM-ZYJZ,FCS3.0,yTS295_rep1.fcs,201304,BD FACSDiva Software Version 6.1.3,3
FR-FCM-ZYJZ,FCS3.0,yTS295_rep2.fcs,199347,BD FACSDiva Software Version 6.1.3,3
FR-FCM-ZYJZ,FCS3.0,yTS296_rep1.fcs,212139,BD FACSDiva Software Version 6.1.3,3
FR-FCM-ZYJZ,FCS3.0,yTS296_rep2.fcs,207147,BD FACSDiva Software Version 6.1.3,3
FR-FCM-ZYJZ,FCS3.0,yTS296_rep3.fcs,169563,BD FACSDiva Software Version 6.1.3,3
FR-FCM-ZYJY,FCS3.0,pTS272_rep3.fcs,1244371,BD FACSDiva Software Version 6.1.3,31
FR-FCM-ZYJY,FCS3.0,pTS253_rep3.fcs,1244365,BD FACSDiva Software Version 6.1.3,31
FR-FCM-ZYJY,FCS3.0,pTS247_rep4.fcs,1244365,BD FACSDiva Software Version 6.1.3,31
FR-FCM-ZYJY,FCS3.0,pTS272_rep1.fcs,1244369,BD FACSDiva Software Version 6.1.3,31
FR-FCM-ZYJY,FCS3.0,pTS249_rep1.fcs,1244350,BD FACSDiva Software Version 6.1.3,31
FR-FCM-ZYJY,FCS3.0,pTS256_rep2.fcs,1244365,BD FACSDiva Software Version 6.1.3,31
FR-FCM-ZYJY,FCS3.0,pTS262_rep2.fcs,1244365,BD FACSDiva Software Version 6.1.3,31
FR-FCM-ZYJY,FCS3.0,pTS260_rep1.fcs,1244367,BD FACSDiva Software Version 6.1.3,31
FR-FCM-ZYJY,FCS3.0,pTS262_rep3.fcs,1244365,BD FACSDiva Software Version 6.1.3,31
FR-FCM-ZYJY,FCS3.0,pTS250_rep2.fcs,1244365,BD FACSDiva Software Version 6.1.3,31
FR-FCM-ZYJY,FCS3.0,pTS261_rep1.fcs,1244365,BD FACSDiva Software Version 6.1.3,31
FR-FCM-ZYJY,FCS3.0,pTS268_rep2.fcs,1244369,BD FACSDiva Software Version 6.1.3,31
FR-FCM-ZYJY,FCS3.0,pTS261_rep2.fcs,1244365,BD FACSDiva Software Version 6.1.3,31
FR-FCM-ZYJY,FCS3.0,pTS265_rep1.fcs,1244365,BD FACSDiva Software Version 6.1.3,31
FR-FCM-ZYJY,FCS3.0,pTS249_rep3.fcs,1244365,BD FACSDiva Software Version 6.1.3,31
FR-FCM-ZYJY,FCS3.0,pTS266_rep3.fcs,1244367,BD FACSDiva Software Version 6.1.3,31
FR-FCM-ZYJY,FCS3.0,pTS256_rep3.fcs,1244365,BD FACSDiva Software Version 6.1.3,31
FR-FCM-ZYJY,FCS3.0,pTS262_rep4.fcs,1244365,BD FACSDiva Software Version 6.1.3,31
FR-FCM-ZYJY,FCS3.0,pTS259_rep4.fcs,1244365,BD FACSDiva Software Version 6.1.3,31
FR-FCM-ZYJY,FCS3.0,pTS263_rep4.fcs,1244354,BD FACSDiva Software Version 6.1.3,31
FR-FCM-ZYJY,FCS3.0,pTS258_rep3.fcs,1244365,BD FACSDiva Software Version 6.1.3,31
FR-FCM-ZYJY,FCS3.0,pTS265_rep3.fcs,1244365,BD FACSDiva Software Version 6.1.3,31
FR-FCM-ZYJY,FCS3.0,pTS267_rep1.fcs,1244355,BD FACSDiva Software Version 6.1.3,31
FR-FCM-ZYJY,FCS3.0,pTS247_rep3.fcs,1244365,BD FACSDiva Software Version 6.1.3,31
FR-FCM-ZYJY,FCS3.0,pTS271_rep1.fcs,1244369,BD FACSDiva Software Version 6.1.3,31
FR-FCM-ZYJY,FCS3.0,pTS251_rep4.fcs,1244367,BD FACSDiva Software Version 6.1.3,31
FR-FCM-ZYJY,FCS3.0,pTS254_rep4.fcs,1244367,BD FACSDiva Software Version 6.1.3,31
FR-FCM-ZYJY,FCS3.0,pTS270_rep2.fcs,1244369,BD FACSDiva Software Version 6.1.3,31
FR-FCM-ZYJY,FCS3.0,pTS249_rep2.fcs,1244365,BD FACSDiva Software Version 6.1.3,31
FR-FCM-ZYJY,FCS3.0,pTS267_rep2.fcs,1244369,BD FACSDiva Software Version 6.1.3,31
FR-FCM-ZYJ2,FCS3.0,30min_yTS286_rep2.fcs,1244378,BD FACSDiva Software Version 6.1.3,31
FR-FCM-ZYJ2,FCS3.0,8h_yTS287_rep2.fcs,1244375,BD FACSDiva Software Version 6.1.3,31
FR-FCM-ZYJ2,FCS3.0,0h_yTS286_rep3.fcs,1244383,BD FACSDiva Software Version 6.1.3,31
FR-FCM-ZYJ2,FCS3.0,0h_yLB72_rep1.fcs,1244383,BD FACSDiva Software Version 6.1.3,31
FR-FCM-ZYJ2,FCS3.0,0h_yLB72_rep2.fcs,1244383,BD FACSDiva Software Version 6.1.3,31
FR-FCM-ZYJ2,FCS3.0,4h_yTS286_rep2.fcs,1244375,BD FACSDiva Software Version 6.1.3,31
FR-FCM-ZYJ2,FCS3.0,8h_yLB72_rep2.fcs,1244375,BD FACSDiva Software Version 6.1.3,31
